sample,bioproject,group,biosample,acc,fastq_1,fastq_2,fna
SAMN40993811_SRR28721191_cf,prjna1101448,SRR28721191,SAMN40993811,SRR28721191,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721191/SAMN40993811_SRR28721191_cf/readdownload/SRR28721191_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721191/SAMN40993811_SRR28721191_cf/readdownload/SRR28721191_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721191/SAMN40993811_SRR28721191_cf/megahit/SAMN40993811_SRR28721191_cf.contigs.fa.gz
SAMN40993938_SRR28721158_cf,prjna1101448,SRR28721158,SAMN40993938,SRR28721158,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721158/SAMN40993938_SRR28721158_cf/readdownload/SRR28721158_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721158/SAMN40993938_SRR28721158_cf/readdownload/SRR28721158_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721158/SAMN40993938_SRR28721158_cf/megahit/SAMN40993938_SRR28721158_cf.contigs.fa.gz
SAMN40993821_SRR28721180_cf,prjna1101448,SRR28721180,SAMN40993821,SRR28721180,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721180/SAMN40993821_SRR28721180_cf/readdownload/SRR28721180_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721180/SAMN40993821_SRR28721180_cf/readdownload/SRR28721180_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721180/SAMN40993821_SRR28721180_cf/megahit/SAMN40993821_SRR28721180_cf.contigs.fa.gz
SAMN40993789_SRR28721358_cf,prjna1101448,SRR28721358,SAMN40993789,SRR28721358,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721358/SAMN40993789_SRR28721358_cf/readdownload/SRR28721358_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721358/SAMN40993789_SRR28721358_cf/readdownload/SRR28721358_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721358/SAMN40993789_SRR28721358_cf/megahit/SAMN40993789_SRR28721358_cf.contigs.fa.gz
SAMN40993733_SRR28721277_cf,prjna1101448,SRR28721277,SAMN40993733,SRR28721277,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721277/SAMN40993733_SRR28721277_cf/readdownload/SRR28721277_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721277/SAMN40993733_SRR28721277_cf/readdownload/SRR28721277_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721277/SAMN40993733_SRR28721277_cf/megahit/SAMN40993733_SRR28721277_cf.contigs.fa.gz
SAMN40993927_SRR28721171_cf,prjna1101448,SRR28721171,SAMN40993927,SRR28721171,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721171/SAMN40993927_SRR28721171_cf/readdownload/SRR28721171_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721171/SAMN40993927_SRR28721171_cf/readdownload/SRR28721171_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721171/SAMN40993927_SRR28721171_cf/megahit/SAMN40993927_SRR28721171_cf.contigs.fa.gz
SAMN40993755_SRR28721253_cf,prjna1101448,SRR28721253,SAMN40993755,SRR28721253,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721253/SAMN40993755_SRR28721253_cf/readdownload/SRR28721253_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721253/SAMN40993755_SRR28721253_cf/readdownload/SRR28721253_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721253/SAMN40993755_SRR28721253_cf/megahit/SAMN40993755_SRR28721253_cf.contigs.fa.gz
SAMN40993857_SRR28721104_cf,prjna1101448,SRR28721104,SAMN40993857,SRR28721104,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721104/SAMN40993857_SRR28721104_cf/readdownload/SRR28721104_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721104/SAMN40993857_SRR28721104_cf/readdownload/SRR28721104_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721104/SAMN40993857_SRR28721104_cf/megahit/SAMN40993857_SRR28721104_cf.contigs.fa.gz
SAMN40993881_SRR28721221_cf,prjna1101448,SRR28721221,SAMN40993881,SRR28721221,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721221/SAMN40993881_SRR28721221_cf/readdownload/SRR28721221_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721221/SAMN40993881_SRR28721221_cf/readdownload/SRR28721221_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721221/SAMN40993881_SRR28721221_cf/megahit/SAMN40993881_SRR28721221_cf.contigs.fa.gz
SAMN40993862_SRR28721242_cf,prjna1101448,SRR28721242,SAMN40993862,SRR28721242,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721242/SAMN40993862_SRR28721242_cf/readdownload/SRR28721242_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721242/SAMN40993862_SRR28721242_cf/readdownload/SRR28721242_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721242/SAMN40993862_SRR28721242_cf/megahit/SAMN40993862_SRR28721242_cf.contigs.fa.gz
SAMN40993674_SRR28721093_cf,prjna1101448,SRR28721093,SAMN40993674,SRR28721093,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721093/SAMN40993674_SRR28721093_cf/readdownload/SRR28721093_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721093/SAMN40993674_SRR28721093_cf/readdownload/SRR28721093_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721093/SAMN40993674_SRR28721093_cf/megahit/SAMN40993674_SRR28721093_cf.contigs.fa.gz
SAMN40993788_SRR28721360_cf,prjna1101448,SRR28721360,SAMN40993788,SRR28721360,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721360/SAMN40993788_SRR28721360_cf/readdownload/SRR28721360_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721360/SAMN40993788_SRR28721360_cf/readdownload/SRR28721360_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721360/SAMN40993788_SRR28721360_cf/megahit/SAMN40993788_SRR28721360_cf.contigs.fa.gz
SAMN40993943_SRR28721152_cf,prjna1101448,SRR28721152,SAMN40993943,SRR28721152,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721152/SAMN40993943_SRR28721152_cf/readdownload/SRR28721152_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721152/SAMN40993943_SRR28721152_cf/readdownload/SRR28721152_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721152/SAMN40993943_SRR28721152_cf/megahit/SAMN40993943_SRR28721152_cf.contigs.fa.gz
SAMN40993937_SRR28721159_cf,prjna1101448,SRR28721159,SAMN40993937,SRR28721159,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721159/SAMN40993937_SRR28721159_cf/readdownload/SRR28721159_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721159/SAMN40993937_SRR28721159_cf/readdownload/SRR28721159_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721159/SAMN40993937_SRR28721159_cf/megahit/SAMN40993937_SRR28721159_cf.contigs.fa.gz
SAMN40993911_SRR28721331_cf,prjna1101448,SRR28721331,SAMN40993911,SRR28721331,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721331/SAMN40993911_SRR28721331_cf/readdownload/SRR28721331_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721331/SAMN40993911_SRR28721331_cf/readdownload/SRR28721331_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721331/SAMN40993911_SRR28721331_cf/megahit/SAMN40993911_SRR28721331_cf.contigs.fa.gz
SAMN40993707_SRR28721308_cf,prjna1101448,SRR28721308,SAMN40993707,SRR28721308,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721308/SAMN40993707_SRR28721308_cf/readdownload/SRR28721308_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721308/SAMN40993707_SRR28721308_cf/readdownload/SRR28721308_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721308/SAMN40993707_SRR28721308_cf/megahit/SAMN40993707_SRR28721308_cf.contigs.fa.gz
SAMN40993660_SRR28721157_cf,prjna1101448,SRR28721157,SAMN40993660,SRR28721157,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721157/SAMN40993660_SRR28721157_cf/readdownload/SRR28721157_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721157/SAMN40993660_SRR28721157_cf/readdownload/SRR28721157_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721157/SAMN40993660_SRR28721157_cf/megahit/SAMN40993660_SRR28721157_cf.contigs.fa.gz
SAMN40993777_SRR28721372_cf,prjna1101448,SRR28721372,SAMN40993777,SRR28721372,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721372/SAMN40993777_SRR28721372_cf/readdownload/SRR28721372_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721372/SAMN40993777_SRR28721372_cf/readdownload/SRR28721372_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721372/SAMN40993777_SRR28721372_cf/megahit/SAMN40993777_SRR28721372_cf.contigs.fa.gz
SAMN40993694_SRR28721071_cf,prjna1101448,SRR28721071,SAMN40993694,SRR28721071,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721071/SAMN40993694_SRR28721071_cf/readdownload/SRR28721071_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721071/SAMN40993694_SRR28721071_cf/readdownload/SRR28721071_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721071/SAMN40993694_SRR28721071_cf/megahit/SAMN40993694_SRR28721071_cf.contigs.fa.gz
SAMN40993913_SRR28721329_cf,prjna1101448,SRR28721329,SAMN40993913,SRR28721329,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721329/SAMN40993913_SRR28721329_cf/readdownload/SRR28721329_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721329/SAMN40993913_SRR28721329_cf/readdownload/SRR28721329_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721329/SAMN40993913_SRR28721329_cf/megahit/SAMN40993913_SRR28721329_cf.contigs.fa.gz
